,Dates,Price
2068,2020-04-08,2.518
2069,2020-04-09,2.305
2070,2020-04-13,2.467
2071,2020-04-14,2.422
2072,2020-04-15,2.539
2073,2020-04-16,2.581
2074,2020-04-17,2.702
2075,2020-04-20,2.716
2076,2020-04-21,2.729
2077,2020-04-22,2.7
2078,2020-04-23,2.747
2079,2020-04-24,2.753
2080,2020-04-27,2.727
2081,2020-04-28,2.666
2082,2020-04-29,2.737
2083,2020-04-30,2.546
2084,2020-05-01,2.539
2085,2020-05-04,2.491
2086,2020-05-05,2.446
2087,2020-05-06,2.602
2088,2020-05-07,2.656
2089,2020-05-08,2.76
2090,2020-05-11,2.664
2091,2020-05-12,2.564
2092,2020-05-13,2.85
2093,2020-05-14,2.845
2094,2020-05-15,2.789
2095,2020-05-18,2.935
2096,2020-05-19,2.863
2097,2020-05-20,2.882
2098,2020-05-21,2.835
2099,2020-05-22,2.911
2100,2020-05-26,2.868
2101,2020-05-27,2.912
2102,2020-05-28,3.129
2103,2020-05-29,3.219
2104,2020-06-01,3.082
2105,2020-06-02,3.069
2106,2020-06-03,2.953
2107,2020-06-04,2.879
2108,2020-06-05,2.795
2109,2020-06-08,2.777
2110,2020-06-09,2.771
2111,2020-06-10,2.777
2112,2020-06-11,2.839
2113,2020-06-12,2.816
2114,2020-06-15,2.743
2115,2020-06-16,2.701
2116,2020-06-17,2.664
2117,2020-06-18,2.662
2118,2020-06-19,2.692
2119,2020-06-22,2.668
2120,2020-06-23,2.6
2121,2020-06-24,2.484
2122,2020-06-25,2.562
2123,2020-06-26,2.528
2124,2020-06-29,2.481
2125,2020-06-30,2.535
2126,2020-07-01,2.582
2127,2020-07-02,2.508
2128,2020-07-06,2.518
2129,2020-07-07,2.57
2130,2020-07-08,2.557
2131,2020-07-09,2.586
2132,2020-07-10,2.623
2133,2020-07-13,2.608
2134,2020-07-14,2.639
2135,2020-07-15,2.511
2136,2020-07-16,2.456
2137,2020-07-17,2.52
2138,2020-07-20,2.522
2139,2020-07-21,2.526
2140,2020-07-22,2.561
2141,2020-07-23,2.619
2142,2020-07-24,2.618
2143,2020-07-27,2.658
2144,2020-07-28,2.68
2145,2020-07-29,2.749
2146,2020-07-30,2.727
2147,2020-07-31,2.692
2148,2020-08-03,2.749
2149,2020-08-04,2.73
2150,2020-08-05,2.79
2151,2020-08-06,2.873
2152,2020-08-07,2.925
2153,2020-08-10,2.911
2154,2020-08-11,2.931
2155,2020-08-12,2.966
2156,2020-08-13,2.967
2157,2020-08-14,2.938
2158,2020-08-17,2.928
2159,2020-08-18,2.958
2160,2020-08-19,2.932
2161,2020-08-20,2.955
2162,2020-08-21,2.969
2163,2020-08-24,2.973
2164,2020-08-25,2.961
2165,2020-08-26,3.109
2166,2020-08-27,3.012
2167,2020-08-28,2.964
2168,2020-08-31,2.925
2169,2020-09-01,2.906
2170,2020-09-02,2.886
2171,2020-09-03,2.913
2172,2020-09-04,2.984
2173,2020-09-08,2.958
2174,2020-09-09,2.986
2175,2020-09-10,3.104
2176,2020-09-11,3.075
2177,2020-09-14,3.041
2178,2020-09-15,3.097
2179,2020-09-16,3.07
2180,2020-09-17,3.128
2181,2020-09-18,3.129
2182,2020-09-21,3.149
2183,2020-09-22,3.296
2184,2020-09-23,3.352
2185,2020-09-24,3.24
2186,2020-09-25,3.251
2187,2020-09-28,3.253
2188,2020-09-29,3.215
2189,2020-09-30,3.191
2190,2020-10-01,3.258
2191,2020-10-02,3.333
2192,2020-10-05,3.418
2193,2020-10-06,3.496
2194,2020-10-07,3.593
2195,2020-10-08,3.63
2196,2020-10-09,3.65
2197,2020-10-12,3.661
2198,2020-10-13,3.7
2199,2020-10-14,3.637
2200,2020-10-15,3.596
2201,2020-10-16,3.688
2202,2020-10-19,3.674
2203,2020-10-20,3.749
2204,2020-10-21,3.696
2205,2020-10-22,3.66
2206,2020-10-23,3.614
2207,2020-10-26,3.674
2208,2020-10-27,3.779
2209,2020-10-28,3.876
2210,2020-10-29,3.959
2211,2020-10-30,4.003
2212,2020-11-02,4.06
2213,2020-11-03,4.102
2214,2020-11-04,3.971
2215,2020-11-05,4.044
2216,2020-11-06,4.059
2217,2020-11-09,3.914
2218,2020-11-10,3.935
2219,2020-11-11,4.027
2220,2020-11-12,4.158
2221,2020-11-13,4.14
2222,2020-11-16,4.134
2223,2020-11-17,4.06
2224,2020-11-18,4.089
2225,2020-11-19,4.059
2226,2020-11-20,3.933
2227,2020-11-23,3.861
2228,2020-11-24,3.946
2229,2020-11-25,3.837
2230,2020-11-27,3.852
2231,2020-11-30,3.83
2232,2020-12-01,3.851
2233,2020-12-02,3.945
2234,2020-12-03,3.896
2235,2020-12-04,3.897
2236,2020-12-07,4.184
2237,2020-12-08,4.37
2238,2020-12-09,4.305
2239,2020-12-10,4.377
2240,2020-12-11,4.615
2241,2020-12-14,4.641
2242,2020-12-15,4.712
2243,2020-12-16,4.568
2244,2020-12-17,4.914
2245,2020-12-18,5.031
2246,2020-12-21,4.938
2247,2020-12-22,5.231
2248,2020-12-23,5.26
2249,2020-12-24,5.46
2250,2020-12-28,5.335
2251,2020-12-29,5.105
2252,2020-12-30,4.985
2253,2020-12-31,4.805
2254,2021-01-04,4.76
2255,2021-01-05,4.976
2256,2021-01-06,5.14
2257,2021-01-07,5.706
2258,2021-01-08,5.841
2259,2021-01-11,5.477
2260,2021-01-12,5.867
2261,2021-01-13,5.619
2262,2021-01-14,5.766
2263,2021-01-15,6.312
2264,2021-01-19,5.675
2265,2021-01-20,5.677
2266,2021-01-21,5.565
2267,2021-01-22,5.345
2268,2021-01-25,5.505
2269,2021-01-26,5.59
2270,2021-01-27,5.687
2271,2021-01-28,5.41
2272,2021-01-29,4.989
2273,2021-02-01,5.088
2274,2021-02-02,5.17
2275,2021-02-03,5.115
2276,2021-02-04,5.28
2277,2021-02-05,5.898
2278,2021-02-08,5.882
2279,2021-02-09,6.198
2280,2021-02-10,5.782
2281,2021-02-11,5.426
2282,2021-02-12,5.186
2283,2021-02-16,5.542
2284,2021-02-17,5.67
2285,2021-02-18,5.716
2286,2021-02-19,5.516
2287,2021-02-22,5.427
2288,2021-02-23,4.979
2289,2021-02-24,4.88
2290,2021-02-25,5.149
2291,2021-02-26,4.791
2292,2021-03-01,5.017
2293,2021-03-02,5.177
2294,2021-03-03,4.816
2295,2021-03-04,4.902
2296,2021-03-05,5.065
2297,2021-03-08,4.789
2298,2021-03-09,4.967
2299,2021-03-10,5.068
2300,2021-03-11,5.447
2301,2021-03-12,4.854
2302,2021-03-15,4.567
2303,2021-03-16,4.258
2304,2021-03-17,4.056
2305,2021-03-18,4.132
2306,2021-03-19,3.657
2307,2021-03-22,3.708
2308,2021-03-23,3.815
2309,2021-03-24,3.814
2310,2021-03-25,3.925
2311,2021-03-26,3.794
2312,2021-03-29,3.747
2313,2021-03-30,3.802
2314,2021-03-31,3.766
2315,2021-04-01,3.69
2316,2021-04-05,3.834
2317,2021-04-06,3.869
2318,2021-04-07,3.976
2319,2021-04-08,3.731
2320,2021-04-09,4.06
2321,2021-04-12,4.055
2322,2021-04-13,4.024
2323,2021-04-14,3.561
2324,2021-04-15,3.73
2325,2021-04-16,3.815
2326,2021-04-19,3.717
2327,2021-04-20,3.882
2328,2021-04-21,3.812
2329,2021-04-22,3.916
2330,2021-04-23,4.079
2331,2021-04-26,4.249
2332,2021-04-27,4.857
2333,2021-04-28,4.27
2334,2021-04-29,4.262
2335,2021-04-30,4.283
2336,2021-05-03,4.031
2337,2021-05-04,3.802
2338,2021-05-05,3.999
2339,2021-05-06,4.027
2340,2021-05-07,4.053
2341,2021-05-10,4.277
2342,2021-05-11,6.265
2343,2021-05-12,4.639
2344,2021-05-13,4.874
2345,2021-05-14,4.751
2346,2021-05-17,5.501
2347,2021-05-18,4.888
2348,2021-05-19,4.572
2349,2021-05-20,4.232
2350,2021-05-21,4.248
2351,2021-05-24,4.009
2352,2021-05-25,3.959
2353,2021-05-26,3.941
2354,2021-05-27,4.195
2355,2021-05-28,4.306
2356,2021-06-01,4.717
2357,2021-06-02,4.486
2358,2021-06-03,4.431
2359,2021-06-04,4.498
2360,2021-06-07,4.623
2361,2021-06-08,4.568
2362,2021-06-09,4.47
2363,2021-06-10,4.402
2364,2021-06-11,4.573
2365,2021-06-14,4.762
2366,2021-06-15,4.722
2367,2021-06-16,5.016
2368,2021-06-17,4.833
2369,2021-06-18,4.527
2370,2021-06-21,4.526
2371,2021-06-22,4.631
2372,2021-06-23,4.725
2373,2021-06-24,4.639
2374,2021-06-25,4.874
2375,2021-06-28,4.751
2376,2021-06-29,5.501
2377,2021-06-30,4.888
2378,2021-07-01,4.572
2379,2021-07-02,4.232
2380,2021-07-06,4.248
2381,2021-07-07,4.009
2382,2021-07-08,3.959
2383,2021-07-09,3.941
2384,2021-07-12,4.195
2385,2021-07-13,4.306
2386,2021-07-14,4.717
2387,2021-07-15,4.486
2388,2021-07-16,4.431
2389,2021-07-19,4.498
2390,2021-07-20,4.623
2391,2021-07-21,4.568
2392,2021-07-22,4.47
2393,2021-07-23,4.402
2394,2021-07-26,4.573
2395,2021-07-27,4.762
2396,2021-07-28,4.722
2397,2021-07-29,5.016
2398,2021-07-30,4.833
2399,2021-08-02,4.527
2400,2021-08-03,4.526
2401,2021-08-04,4.631
2402,2021-08-05,4.725
2403,2021-08-06,4.450127400371874
2404,2021-08-09,4.333948661666231
2405,2021-08-10,4.18020211081166
2406,2021-08-11,4.00876204211509
2407,2021-08-12,3.8437792414604584
2408,2021-08-13,3.7134279879115217
2409,2021-08-16,3.6182080360208353
2410,2021-08-17,3.5283446672077217
2411,2021-08-18,3.4544481120667307
2412,2021-08-19,3.424535042689205
2413,2021-08-20,3.4040930827614675
2414,2021-08-23,3.378535448331192
2415,2021-08-24,3.353303105645368
2416,2021-08-25,3.3273006895814823
2417,2021-08-26,3.29109085413438
2418,2021-08-27,3.257735644373282
2419,2021-08-30,3.2367513725198
2420,2021-08-31,3.2253108823088747
2421,2021-09-01,3.2170693365052387
2422,2021-09-02,3.211460889352834
2423,2021-09-03,3.217187028101313
2424,2021-09-07,3.228986242104634
2425,2021-09-08,3.250051496000818
2426,2021-09-09,3.2692206966248794
2427,2021-09-10,3.277301258370526
2428,2021-09-13,3.266058929623615
2429,2021-09-14,3.2417927976716907
2430,2021-09-15,3.207049340730555
2431,2021-09-16,3.1631954288885016
2432,2021-09-17,3.1131616172594057
2433,2021-09-20,3.0487974175578954
2434,2021-09-21,2.9799320686538704
2435,2021-09-22,2.905019038265954
2436,2021-09-23,2.8291912510592976
2437,2021-09-24,2.757395232774176
2438,2021-09-27,2.6942158742061637
2439,2021-09-28,2.6445724309685
2440,2021-09-29,2.6114919094627567
2441,2021-09-30,2.59596458839507
2442,2021-10-01,2.596459921894488
2443,2021-10-04,2.60980998047463
2444,2021-10-05,2.631593657510889
2445,2021-10-06,2.6585609331869895
2446,2021-10-07,2.6892647385512074
2447,2021-10-08,2.7235570388364287
2448,2021-10-11,2.7618451528326076
2449,2021-10-12,2.804288791527999
2450,2021-10-13,2.8509546144010516
2451,2021-10-14,2.9012089590572168
2452,2021-10-15,2.954584843950343
2453,2021-10-18,3.0102037372458037
2454,2021-10-19,3.067392387938252
2455,2021-10-20,3.1254005117524226
2456,2021-10-21,3.18390599410032
2457,2021-10-22,3.2420346743574715
2458,2021-10-25,3.2980099307179027
2459,2021-10-26,3.348448449859754
2460,2021-10-27,3.3884475924097197
2461,2021-10-28,3.412432077493984
2462,2021-10-29,3.4152523440237053
2463,2021-11-01,3.3937054532927085
2464,2021-11-02,3.3479229779592616
2465,2021-11-03,3.281867311525592
2466,2021-11-04,3.203054948092978
2467,2021-11-05,3.121326111476056
2468,2021-11-08,3.0470213341605463
2469,2021-11-09,2.98876449922708
2470,2021-11-10,2.951655715996505
2471,2021-11-11,2.9364414891354853
2472,2021-11-12,2.9401879374378375
